8.535446974055425e-20 0.3333333333333333 0.3333333333333333 1.1715848074970518e19 1.0 1.6384336455779848e37
8.551645398319843e-20 0.3333333333333333 0.3333333333333333 1.1693656055903293e19 1.0018977827773565 1.6260548672173234e37
8.562385563939292e-20 0.3333333333333333 0.3333333333333333 1.1678988204076335e19 1.0031560842643301 1.6179116847022196e37
8.575253952148657e-20 0.3333333333333333 0.3333333333333333 1.1661462221179339e19 1.0046637250766381 1.608221896964834e37
8.592969821737135e-20 0.3333333333333333 0.3333333333333333 1.163742013233143e19 1.0067392894427862 1.5950003624763407e37
8.611457196586198e-20 0.3333333333333333 0.3333333333333333 1.161243651534876e19 1.0089052421931497 1.5813475982647067e37
8.631936795607754e-20 0.3333333333333333 0.3333333333333333 1.15848855671515e19 1.0113046009008804 1.566393691900807e37
8.651166382209796e-20 0.3333333333333333 0.3333333333333333 1.155913498619561e19 1.0135575100526173 1.55251310194998e37
8.670575108814663e-20 0.3333333333333333 0.3333333333333333 1.1533260336830364e19 1.0158314069749277 1.538658759886114e37
8.69164701954736e-20 0.3333333333333333 0.3333333333333333 1.1505299257448276e19 1.0183001600228636 1.523791720998196e37
8.716104899653951e-20 0.3333333333333333 0.3333333333333333 1.1473014741248772e19 1.0211656080985134 1.5067601952285872e37
8.739824403071366e-20 0.3333333333333333 0.3333333333333333 1.1441877478094182e19 1.0239445490830377 1.490469537006314e37
8.762450738665383e-20 0.3333333333333333 0.3333333333333333 1.1412332346558902e19 1.0265954161861688 1.4751343448842316e37
8.787397180212191e-20 0.3333333333333333 0.3333333333333333 1.137993400653201e19 1.029518103377901 1.4584545729656845e37
8.8139672692257e-20 0.3333333333333333 0.3333333333333333 1.1345628698798807e19 1.0326310146401054 1.4409476354193971e37
8.839033731630743e-20 0.3333333333333333 0.3333333333333333 1.1313453827214981e19 1.035567763293253 1.42467160105899e37
8.863541776000684e-20 0.3333333333333333 0.3333333333333333 1.1282171678906569e19 1.0384390885377819 1.4089797403466873e37
8.8933692099268e-20 0.3333333333333333 0.3333333333333333 1.124433245033616e19 1.0419336253812252 1.3901723372288983e37
8.923349895750992e-20 0.3333333333333333 0.3333333333333333 1.1206553723463987e19 1.045446116984223 1.3715834690054016e37
8.95316093121415e-20 0.3333333333333333 0.3333333333333333 1.1169239642656485e19 1.0489387326086612 1.353406845130974e37
8.983851672126014e-20 0.3333333333333333 0.3333333333333333 1.1131083153372645e19 1.0525344131869758 1.3350073008849928e37
9.012408205579135e-20 0.3333333333333333 0.3333333333333333 1.1095813429544317e19 1.0558800532618235 1.3181672431649814e37
9.046568887191403e-20 0.3333333333333333 0.3333333333333333 1.1053914610829494e19 1.059882266820889 1.2983696468675554e37
9.084848941576663e-20 0.3333333333333333 0.3333333333333333 1.1007337672105023e19 1.0643670998356853 1.2766242520768116e37
9.12203259708007e-20 0.3333333333333333 0.3333333333333333 1.0962469047963054e19 1.0687234804231844 1.2559358375600024e37
9.159999850555961e-20 0.3333333333333333 0.3333333333333333 1.091703074579539e19 1.0731716661586557 1.235242045917691e37
9.193529084667397e-20 0.3333333333333333 0.3333333333333333 1.0877215819850584e19 1.0770999002878519 1.2173204418646242e37
9.230387855540175e-20 0.3333333333333333 0.3333333333333333 1.0833780938032806e19 1.0814182178856082 1.197992589191063e37
9.268246104831652e-20 0.3333333333333333 0.3333333333333333 1.0789527907321018e19 1.0858536328564437 1.1785383062047124e37
9.303650649258724e-20 0.3333333333333333 0.3333333333333333 1.0748468936542433e19 1.0900015754931567 1.1607009904310215e37
9.339150188159121e-20 0.3333333333333333 0.3333333333333333 1.0707612361431777e19 1.0941606475380394 1.143153351571559e37
9.372541781485395e-20 0.3333333333333333 0.3333333333333333 1.066946430663464e19 1.0980727558819605 1.1269493356219798e37
9.408882224548512e-20 0.3333333333333333 0.3333333333333333 1.062825504809623e19 1.1023303469810026 1.1096392321881193e37
9.442615868838119e-20 0.3333333333333333 0.3333333333333333 1.0590285720508197e19 1.106282529496126 1.093867304618378e37
9.476142127756304e-20 0.3333333333333333 0.3333333333333333 1.0552817660585036e19 1.1102104150561998 1.0784690070987533e37
9.510631971985404e-20 0.3333333333333333 0.3333333333333333 1.0514548380650387e19 1.1142511928073713 1.0629098386095466e37
9.545339721884392e-20 0.3333333333333333 0.3333333333333333 1.0476316497225683e19 1.1183175000557757 1.0475345927304783e37
9.589895709263258e-20 0.3333333333333333 0.3333333333333333 1.0427642075753427e19 1.1235376118453897 1.0282018844461327e37
9.626895837153384e-20 0.3333333333333333 0.3333333333333333 1.0387564350085507e19 1.1278724906165385 1.0124855673949261e37
9.664291980160433e-20 0.3333333333333333 0.3333333333333333 1.0347369492280269e19 1.1322537659171443 9.96904972801455e36
9.702632776659625e-20 0.3333333333333333 0.3333333333333333 1.0306480962626781e19 1.136745715385722 9.812407007588781e36
9.740558878601806e-20 0.3333333333333333 0.3333333333333333 1.0266351371242375e19 1.1411890798700297 9.660473841984309e36
9.784290216726576e-20 0.3333333333333333 0.3333333333333333 1.0220465438468653e19 1.146312577005877 9.488916569863131e36
9.820918194795402e-20 0.3333333333333333 0.3333333333333333 1.0182347313817956e19 1.1506038552693552 9.348147542472099e36
9.857674485908786e-20 0.3333333333333333 0.3333333333333333 1.0144380415781396e19 1.154910166494191 9.209499744097069e36
9.913476659764288e-20 0.3333333333333333 0.3333333333333333 1.0087278502996816e19 1.1614478644056332 9.003885812803187e36
9.952822350740543e-20 0.3333333333333333 0.3333333333333333 1.0047401277343246e19 1.1660575457844589 8.862350516919646e36
9.994128712433687e-20 0.3333333333333333 0.3333333333333333 1.0005874736793313e19 1.1708969363657258 8.716741742512616e36
1.0044192021203235e-19 0.3333333333333333 0.3333333333333333 9.956002413026462e18 1.1767622775624735 8.544249174698684e36
1.0086563910825091e-19 0.3333333333333333 0.3333333333333333 9.914178989405782e18 1.181726503777062 8.401579740974195e36
1.012740874565502e-19 0.3333333333333333 0.3333333333333333 9.87419413113977e18 1.186511822572213 8.26685990584175e36
1.0172936913593522e-19 0.3333333333333333 0.3333333333333333 9.830002962701584e18 1.1918458335592022 8.119859736642949e36
1.0221630716269843e-19 0.3333333333333333 0.3333333333333333 9.783174796251427e18 1.1975507255026872 7.966236306051824e36
1.0265254511903627e-19 0.3333333333333333 0.3333333333333333 9.741599673348592e18 1.2026616231236769 7.831682023248628e36
1.0312533663792482e-19 0.3333333333333333 0.3333333333333333 9.696938042597843e18 1.2082007767301135 7.689045225368818e36
1.0355636820157277e-19 0.3333333333333333 0.3333333333333333 9.656576581108955e18 1.2132506770453277 7.561826147274806e36
1.0400135578331928e-19 0.3333333333333333 0.3333333333333333 9.615259267229616e18 1.2184640839483165 7.433236123757969e36
1.0452413346764043e-19 0.3333333333333333 0.3333333333333333 9.567168526774671e18 1.2245888678748087 7.285638676395167e36
1.0495778987140877e-19 0.3333333333333333 0.3333333333333333 9.527639646615792e18 1.2296695204180983 7.165973934521042e36
1.0546287447314451e-19 0.3333333333333333 0.3333333333333333 9.482009711907156e18 1.2355870148770436 7.029679348501019e36
1.0593984780346048e-19 0.3333333333333333 0.3333333333333333 9.439318827937143e18 1.2411751619508407 6.903932770589452e36
1.0637920334756819e-19 0.3333333333333333 0.3333333333333333 9.400333604047983e18 1.2463225847565038 6.79058199709056e36
1.0685810365078317e-19 0.3333333333333333 0.3333333333333333 9.35820462683896e18 1.2519333079520312 6.669665927736964e36
1.0734592055787709e-19 0.3333333333333333 0.3333333333333333 9.315677715585217e18 1.257648496723945 6.549252786964772e36
1.0776559585169624e-19 0.3333333333333333 0.3333333333333333 9.2793993490851e18 1.2625653487071467 6.447827262669975e36
1.0823751384492359e-19 0.3333333333333333 0.3333333333333333 9.238940959349262e18 1.2680942682196439 6.336109871446534e36
1.0869524507464545e-19 0.3333333333333333 0.3333333333333333 9.200034457011059e18 1.2734569777662317 6.230053096660534e36
1.0911181621123407e-19 0.3333333333333333 0.3333333333333333 9.164910224425752e18 1.278337461914918 6.13545525163446e36
1.0953584852788283e-19 0.3333333333333333 0.3333333333333333 9.129431263276775e18 1.2833053601156523 6.040999847734012e36
1.1005650234674405e-19 0.3333333333333333 0.3333333333333333 9.086241872828208e18 1.289405261157085 5.927493767349744e36
1.1056308180090337e-19 0.3333333333333333 0.3333333333333333 9.044610404409227e18 1.2953402690799207 5.819603414269811e36
1.1105050467650948e-19 0.3333333333333333 0.3333333333333333 9.004911800383071e18 1.3010508414387916 5.718100525358948e36
1.1150310335321207e-19 0.3333333333333333 0.3333333333333333 8.968360251214409e18 1.3063534187739674 5.625823631900668e36
1.1195844768759818e-19 0.3333333333333333 0.3333333333333333 8.931885182887993e18 1.311688163817434 5.534857691994794e36
1.124237015328367e-19 0.3333333333333333 0.3333333333333333 8.894921501120666e18 1.317139007184541 5.443803133819888e36
