0.009999999999999998 7.363258303618495e9 0.815625350922224
0.014873521072935086 7.363258303618495e9 0.817046439506288
0.022122162910704454 7.363258303618495e9 0.8176639960441987
0.03290344562312664 7.363258303618495e9 0.8202738653311791
0.048939009184774875 7.363258303618495e9 0.8252283315223476
0.07278953843983145 7.363258303618495e9 0.8347705750662038
0.10826367338740538 7.363258303618495e9 0.8511666956143099
0.1610262027560939 7.363258303618495e9 0.8782525187920217
0.23950266199874856 7.363258303618495e9 0.9177328060887966
0.3562247890262443 7.363258303618495e9 0.9670044638824582
0.5298316906283711 7.363258303618495e9 1.0195877270276494
0.7880462815669919 7.363258303618495e9 1.0861665192909153
1.1721022975334814 7.363258303618495e9 1.2422277885911848
1.7433288221999905 7.363258303618495e9 1.5431099189267377
2.592943797404672 7.363258303618495e9 1.5401808811643023
3.8566204211634796 7.363258303618495e9 0.74487534089453
5.736152510448692 7.363258303618495e9 0.16882214125574052
8.531678524172829 7.363258303618495e9 0.09744293964608186
12.689610031679257 7.363258303618495e9 0.09072053796297289
18.87391822135103 7.363258303618495e9 0.10092423614428174
28.07216203941175 7.363258303618495e9 0.11673702813529717
41.753189365603994 7.363258303618495e9 0.13392130829785232
62.10169418915615 7.363258303618495e9 0.14853789692226557
92.36708571873864 7.363258303618495e9 0.15863755884599492
137.38237958832636 7.363258303618495e9 0.16694517342160864
204.33597178569434 7.363258303618495e9 0.1724123386741659
303.9195382313201 7.363258303618495e9 0.17635531235383495
452.0353656360249 7.363258303618495e9 0.17872236258538998
672.3357536499346 7.363258303618495e9 0.18018135215813783
1000.0000000000018 7.363258303618495e9 0.18198012689536783
